stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
TEC:X996abb,Oppagne Grand Route,50.311051,5.521255,0,stoparea:TEC:X996ab,,1,,
TEC:X996aca,Oppagne Rue de Wéris 21,50.312117,5.516254,0,stoparea:TEC:X996ac,,1,,
TEC:X996acb,Oppagne Rue de Wéris 21,50.312128,5.516085,0,stoparea:TEC:X996ac,,1,,
TEC:X996ada,Wenin Rue de Wéris 45,50.315132,5.517745,0,stoparea:TEC:X996ad,,1,,
TEC:X996adb,Wenin Rue de Wéris 45,50.315113,5.517899,0,stoparea:TEC:X996ad,,1,,
TEC:X996aga,Pas-Bayard Carrefour,50.316883,5.523474,0,stoparea:TEC:X996ag,,1,,
TEC:X996agb,Pas-Bayard Carrefour,50.317032,5.523801,0,stoparea:TEC:X996ag,,1,,
TEC:X996aha,Oppagne Rue des 3 Fontaines,50.314947,5.524593,0,stoparea:TEC:X996ah,,1,,
TEC:X996ahb,Oppagne Rue des 3 Fontaines,50.31503,5.52444,0,stoparea:TEC:X996ah,,1,,
TEC:X998aaa,Humain Place du Jeu de Balles,50.206307,5.256469,0,stoparea:TEC:X998aa,,1,,
TEC:X998aab,Humain Place du Jeu de Balles,50.206336,5.256232,0,stoparea:TEC:X998aa,,1,,
TEC:X998aza,Humain Rue de Thys,50.204877,5.252997,0,stoparea:TEC:X998az,,1,,
TEC:X998azb,Humain Rue de Thys,50.204583,5.252641,0,stoparea:TEC:X998az,,1,,
TEC:X999aaa,Aye Vieux Humain,50.217214,5.278365,0,stoparea:TEC:X999aa,,1,,
TEC:X999aab,Aye Vieux Humain,50.217418,5.278663,0,stoparea:TEC:X999aa,,1,,
TEC:X999aba,Aye Rue Jamodenne,50.219532,5.286579,0,stoparea:TEC:X999ab,,1,,
TEC:X999abb,Aye Rue Jamodenne,50.219519,5.28592,0,stoparea:TEC:X999ab,,1,,
TEC:X999acb,Aye Devant le Bois,50.224785,5.282868,0,stoparea:TEC:X999ac,,1,,
TEC:X999acc,Aye Devant le Bois,50.224641,5.282879,0,stoparea:TEC:X999ac,,1,,
TEC:X999ada,Aye Cité Famennoise,50.227254,5.285536,0,stoparea:TEC:X999ad,,1,,
TEC:X999adb,Aye Cité Famennoise,50.227342,5.285832,0,stoparea:TEC:X999ad,,1,,
TEC:X999aea,Aye Cabine,50.227806,5.289668,0,stoparea:TEC:X999ae,,1,,
TEC:X999aeb,Aye Cabine,50.22768,5.289651,0,stoparea:TEC:X999ae,,1,,
TEC:X999afa,Aye Maison Communale,50.221152,5.290856,0,stoparea:TEC:X999af,,1,,
TEC:X999afb,Aye Maison Communale,50.221404,5.291926,0,stoparea:TEC:X999af,,1,,
TEC:X999afc,Aye Maison Communale,50.221445,5.291338,0,stoparea:TEC:X999af,,1,,
TEC:X999aga,Aye Monument,50.222858,5.296803,0,stoparea:TEC:X999ag,,1,,
TEC:X999agb,Aye Monument,50.223036,5.296961,0,stoparea:TEC:X999ag,,1,,
TEC:X999aia,Aye Gare,50.22425,5.301441,0,stoparea:TEC:X999ai,,1,,
TEC:X999aib,Aye Gare,50.225604,5.300767,0,stoparea:TEC:X999ai,,1,,
TEC:X999aja,Aye Cité Militaire,50.230715,5.295821,0,stoparea:TEC:X999aj,,1,,
TEC:X999ajb,Aye Cité Militaire,50.230627,5.295553,0,stoparea:TEC:X999aj,,1,,
TEC:X999aka,Aye Rue du Vivier - Saulcy,50.225625,5.305981,0,stoparea:TEC:X999ak,,1,,
TEC:X999ala,Aye Rue du Vivier 45,50.226515,5.312586,0,stoparea:TEC:X999al,,1,,
TEC:X999alb,Aye Rue du Vivier 45,50.226546,5.312082,0,stoparea:TEC:X999al,,1,,
TEC:X999ama,Aye Carrières,50.212273,5.263979,0,stoparea:TEC:X999am,,1,,
TEC:X999amb,Aye Carrières,50.212711,5.264351,0,stoparea:TEC:X999am,,1,,
TEC:X999ana,Aye Home,50.235792,5.298485,0,stoparea:TEC:X999an,,1,,
TEC:X999anb,Aye Home,50.235802,5.298289,0,stoparea:TEC:X999an,,1,,
TEC:X999aoa,Aye Drève des Chevreuils,50.229547,5.292392,0,stoparea:TEC:X999ao,,1,,
TEC:X999aob,Aye Drève des Chevreuils,50.229678,5.292787,0,stoparea:TEC:X999ao,,1,,
TEC:X999apa,Aye Rue Saumont,50.230321,5.300047,0,stoparea:TEC:X999ap,,1,,
TEC:X999apb,Aye Rue Saumont,50.230108,5.299748,0,stoparea:TEC:X999ap,,1,,
TEC:X999aqa,Aye Rue du Vivier 31,50.2275,5.31859,0,stoparea:TEC:X999aq,,1,,
TEC:X999aqb,Aye Rue du Vivier 31,50.227531,5.318128,0,stoparea:TEC:X999aq,,1,,
TEC:X999asa,Aye Carrefour Rue Chantemerle,50.231136,5.300455,0,stoparea:TEC:X999as,,1,,
TEC:X999asb,Aye Carrefour Rue Chantemerle,50.230851,5.300169,0,stoparea:TEC:X999as,,1,,
TEC:X999ata,Aye Rue Saulcy,50.226224,5.304185,0,stoparea:TEC:X999at,,1,,
TEC:X999aub,Aye Novalis,50.237482,5.293948,0,stoparea:TEC:X999au,,1,,
TEC:XODvill2,Odrimont Village,50.308848,5.811903,0,stoparea:TEC:XODvill,,1,,
stoparea:TEC:Baegd74,GEROMPONT Avenue des Déportés 74,50.651961,4.89018,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baegegl,AUTRE-EGLISE Eglise,50.663116,4.923656,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baeggar,AUTRE-EGLISE Gare,50.663914,4.918389,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baegm50,AUTRE-EGLISE Rue de la Mêlée 50,50.659649,4.909613,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baegpon,AUTRE-EGLISE Pont,50.655115,4.898445,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baisbar,AISCHE-EN-REFAIL Baraque,50.598441,4.824034,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balsbeg,ALSEMBERG Begraafplaats van Vorst,50.756065,4.331975,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balsnay,ALSEMBERG Gensberg,50.746572,4.332251,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balsnie,ALSEMBERG Grootevelde,50.749557,4.333892,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balssvi,ALSEMBERG Sint-Victor,50.741745,4.334451,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balswin,ALSEMBERG Winderickxplein,50.740083,4.338036,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balswsa,ALSEMBERG Rondenbos,50.751615,4.333282,1,,Europe/Amsterdam,0,,
stoparea:TEC:Balswwe,ALSEMBERG De Meent,50.743335,4.331602,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barcast,ARCHENNES Ancienne Station,50.747775,4.691661,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barcbav,ARCHENNES Bavay,50.749894,4.686007,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barchez,ARCHENNES Hézidelle,50.753297,4.667041,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barchoc,ARCHENNES Hocaille,50.751441,4.672244,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barcpre,ARCHENNES Préval,50.750998,4.680205,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barcsta,ARCHENNES Station,50.754369,4.662768,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqbar,ARQUENNES Bois d'Arpes,50.578506,4.295938,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqbco,ARQUENNES Bon Conseil,50.57145,4.283808,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqhpe,ARQUENNES Hameau Petit,50.572668,4.289368,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqhro,ARQUENNES Hameau Roland,50.561233,4.27811,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqpla,ARQUENNES Place,50.56729,4.274753,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqpwa,ARQUENNES Pont de Warchais,50.56592,4.282054,1,,Europe/Amsterdam,0,,
stoparea:TEC:Barqres,ARQUENNES Résidence,50.56969,4.285915,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bauddel,AUDERGHEM Métro Delta,50.817824,4.404839,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudhan,AUDERGHEM Hankar,50.821824,4.405466,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudhde,AUDERGHEM Herrmann-Debroux,50.812402,4.428601,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudsju,AUDERGHEM Saint-Julien,50.820843,4.408857,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudsta,AUDERGHEM Rouge-Cloitre,50.811452,4.439525,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudstr,AUDERGHEM Stratégie,50.824064,4.400685,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudtri,AUDERGHEM Triomphe,50.817088,4.400396,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudulb,AUDERGHEM ULB Jardin Massart,50.813298,4.433795,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudvdr,AUDERGHEM Van Drommen,50.819007,4.415213,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudvdu,AUDERGHEM Val Duc,50.81762,4.420448,1,,Europe/Amsterdam,0,,
stoparea:TEC:Baudwav,AUDERGHEM Shopping,50.816081,4.425243,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaldot,BOIGNEE Dottiats,50.504776,4.62194,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaltba,BALATRE Trou de Balâtre,50.503291,4.626528,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbalvil,BALATRE Village,50.501139,4.640034,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaualz,BAULERS Alzémont,50.6078,4.360569,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaubon,BAULERS Bonaparte,50.614153,4.341253,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaubru,BAULERS Chaussée de Bruxelles,50.61025,4.336565,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaucai,BAULERS Rue aux Cailloux,50.612016,4.359862,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaucba,BAULERS Cité Baulers,50.606252,4.348208,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbauegl,BAULERS Eglise,50.613283,4.3525,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbauham,BAULERS Hameau,50.610012,4.364666,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaulil,BAULERS Avenue des Lilas,50.605847,4.345609,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbaulos,BAULERS Rue Lossignol,50.612599,4.346934,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbautri,BAULERS Trigodet,50.606757,4.352912,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbbksth,BIERBEEK Sint-Theresiakapel,50.800865,4.708779,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbch4br,BRAINE-LE-CHATEAU Quatre Bras,50.683214,4.272458,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchboi,BRAINE-LE-CHATEAU Les Boignées,50.678244,4.300582,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchcab,BRAINE-LE-CHATEAU Rue Cabiau,50.678648,4.274095,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchcbl,BRAINE-LE-CHATEAU Cheval Blanc,50.691284,4.269286,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchdev,BRAINE-LE-CHATEAU Rue des Dévoués,50.674964,4.275276,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchdra,BRAINE-LE-CHATEAU Le Drabbe,50.683205,4.284359,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchgod,BRAINE-LE-CHATEAU Godeaux,50.681182,4.252045,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchm38,BRAINE-LE-CHATEAU Maison 38,50.694708,4.268033,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchmai,BRAINE-LE-CHATEAU La Maisonnée,50.66616,4.283851,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchmin,BRAINE-LE-CHATEAU Les Minous,50.669832,4.276998,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchndb,BRAINE-LE-CHATEAU Rue Notre Dame au Bois,50.680462,4.260819,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchpil,BRAINE-LE-CHATEAU Pilori,50.682139,4.266716,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchrra,BRAINE-LE-CHATEAU Rue des Radoux,50.683981,4.276277,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchsac,BRAINE-LE-CHATEAU Rue du Sacrement,50.669364,4.304202,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchtry,WAUTHIER-BRAINE Rue du Try,50.681803,4.297605,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbchume,BRAINE-LE-CHATEAU Usines Meurice,50.680331,4.246231,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoben,BRAINE-LE-COMTE Barrière d'Enghien,50.61777,4.138986,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcocou,BRAINE-LE-COMTE Coulette,50.612011,4.140639,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcocvb,BRAINE-LE-COMTE Clos du Vert Bois,50.605075,4.17825,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcodam,BRAINE-LE-COMTE Chemin des Dames,50.607975,4.155055,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoeca,BRAINE-LE-COMTE Route d'Ecaussinnes,50.603399,4.132021,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoeco,BRAINE-LE-COMTE Ecoles,50.607465,4.133272,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcogar,BRAINE-LE-COMTE Gare,50.605505,4.137534,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcogpl,BRAINE-LE-COMTE Place,50.610634,4.13546,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcohou,BRAINE-LE-COMTE Houssière,50.609639,4.165601,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcolno,BRAINE-LE-COMTE Lion Noir,50.614484,4.1366,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcomar,BRAINE-LE-COMTE Marouset,50.609334,4.171578,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcopre,BRAINE-LE-COMTE Prestremont,50.622658,4.142298,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoroy,BRAINE-LE-COMTE Chemin Royal,50.626691,4.145077,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoser,BRAINE-LE-COMTE Rue de Serbie,50.60555,4.132957,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbcoubo,BRAINE-LE-COMTE Bourleau,50.607036,4.143361,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbea3he,BEAUVECHAIN Rue des 3 Héros,50.761295,4.817277,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeaap1,BEAUVECHAIN Aérodrome P1,50.753867,4.783718,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeaap5,BEAUVECHAIN Aérodrome P5,50.772388,4.780806,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeabme,LA BRUYÈRE Rue de Mélin,50.76182,4.784611,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeacha,BEAUVECHAIN Chapelle,50.775165,4.778519,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeaech,L'ECLUSE Chapelle,50.776933,4.825423,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeaegl,LA BRUYÈRE Eglise,50.763824,4.787322,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeagae,L'ECLUSE Rue de Gaet,50.772837,4.831281,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbealbu,BEAUVECHAIN Les Burettes,50.776454,4.792581,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbealon,BEAUVECHAIN Rue Longue,50.770402,4.802918,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbealou,BEAUVECHAIN Rue de Louvain,50.780745,4.791698,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeamon,BEAUVECHAIN Monument,50.780649,4.775674,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeaneu,BEAUVECHAIN Rue Neuve,50.758401,4.78305,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeapim,BEAUVECHAIN Rue de Pymont,50.779201,4.781163,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeardu,BEAUVECHAIN Rue Duchêne,50.768629,4.79621,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbearwa,BEAUVECHAIN Rue de Wahenge,50.767009,4.791546,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeascl,BEAUVECHAIN Sclimpré,50.763938,4.812639,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeasta,BEAUVECHAIN Rue de la Station,50.779101,4.771166,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbeubos,BEUZET Route de Bossière,50.532604,4.741053,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgeegl,BIERGES Eglise,50.711334,4.589553,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgelre,BIERGES La Réserve,50.701969,4.615499,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgepau,BIERGES Pont Autoroute,50.712663,4.599981,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgerlr,BIERGES Rue de La Roche,50.713526,4.580912,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgever,BIERGES Verseau,50.722317,4.581703,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgevil,BIERGES Village,50.708547,4.594382,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgewal,BIERGES Walibi,50.704902,4.587357,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghcar,BIERGHES Carrière,50.691618,4.10251,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghepi,BIERGHES Epine,50.700558,4.138244,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghgli,BIERGHES Garage Limbourg,50.69408,4.114342,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghpln,BIERGHES Place Léopold Nuttinck,50.696826,4.120131,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghsar,BIERGHES Rue du Sartiau,50.697976,4.128731,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbghsta,BIERGHES Rue de la Station,50.695136,4.12055,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgncnd,BOIGNEE Chapelle N.D. de Bon Secours,50.499162,4.597878,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgnpla,BOIGNEE Place,50.502352,4.607324,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgnton,BOIGNEE Route de Tongrinne,50.503386,4.615956,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbgnvel,BOIGNEE Route de Velaine,50.496766,4.591059,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiecim,BIEZ Cimetière,50.729722,4.707996,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiecoc,BIEZ Cocrou,50.737549,4.718281,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiefon,BIEZ Rue du Fond,50.738827,4.723787,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiehec,HEZE Ecoles,50.719409,4.720624,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiehev,HEZE Entrée Village,50.723242,4.713444,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiehpo,HEZE Les Pommiers,50.718211,4.724538,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiehss,HEZE Chapelle du Saint-Sang,50.718718,4.729257,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiemor,BIEZ Route de Morsaint,50.732586,4.703186,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiemse,BIEZ Morsaint St-Eloy,50.722959,4.69319,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiepon,BIEZ Pont,50.723433,4.697399,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiepre,BIEZ Préventorium,50.726604,4.71048,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbiesbi,BIEZ Sart-Biez,50.732303,4.731783,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaaca,BRAINE-L'ALLEUD Académie,50.682282,4.366104,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaadm,BRAINE-L'ALLEUD Administration Communale,50.668931,4.385314,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaall,BRAINE-L'ALLEUD Rue des Alliés,50.681005,4.377353,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaang,BRAINE-L'ALLEUD Bd d'Angleterre -  P. Alliance,50.664994,4.379047,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaast,BRAINE-L'ALLEUD Ancienne Station,50.684979,4.376674,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblabar,BRAINE-L'ALLEUD Barrière,50.669659,4.386885,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblabfo,BRAINE-L'ALLEUD Bonne Fosse,50.682549,4.394022,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblabos,BRAINE-L'ALLEUD Bosquet,50.695917,4.343117,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblacar,BRAINE-L'ALLEUD Carron,50.694999,4.337938,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaccm,BRAINE-L'ALLEUD Collège - Gare AB,50.687153,4.386807,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblacco,BRAINE-L'ALLEUD Côté du Collège,50.686262,4.393472,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblacea,BRAINE-L'ALLEUD Château d'Eau,50.711211,4.354153,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblacha,BRAINE-L'ALLEUD La Chapelle,50.696945,4.365424,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblacim,BRAINE-L'ALLEUD Cimetière,50.687164,4.373222,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaece,ERMITE Centre,50.714294,4.352028,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaegl,ERMITE Eglise,50.707444,4.356759,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaelo,BRAINE-L'ALLEUD Rue Jean Volders,50.689465,4.368608,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaeur,BRAINE-L'ALLEUD Boulevard de l'Europe,50.681984,4.385192,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblafab,BRAINE-L'ALLEUD Fabrique,50.675684,4.362581,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblafra,BRAINE-L'ALLEUD Rue de la Fraternité,50.673489,4.384156,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblafrn,BRAINE-L'ALLEUD Bd de France -  P. Alliance,50.667053,4.378368,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblagar,BRAINE-L'ALLEUD Gare,50.683613,4.375231,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblager,BRAINE-L'ALLEUD Avenue Germinal,50.67231,4.390281,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblague,BRAINE-L'ALLEUD Rue au Gué,50.679972,4.37008,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblahop,BRAINE-L'ALLEUD Hôpital,50.683235,4.367448,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblajap,BRAINE-L'ALLEUD Av. du Japon -  P. Alliance,50.667987,4.384522,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaljo,BRAINE-L'ALLEUD Avenue L. Jourez,50.68524,4.370476,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblamer,BRAINE-L'ALLEUD Merbraine,50.683287,4.389296,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblamp,BRAINE-L'ALLEUD Mont-Saint-Pont,50.700181,4.363824,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblamsj,BRAINE-L'ALLEUD Route de Mont-Saint-Jean,50.685841,4.385122,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblamsp,BRAINE-L'ALLEUD Mont-Saint-Pont,50.699201,4.362522,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaniv,BRAINE-L'ALLEUD Route de Nivelles,50.681972,4.399823,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblapet,BRAINE-L'ALLEUD Avenue des Pétunias,50.672877,4.387282,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaphi,BRAINE-L'ALLEUD Philippe,50.698032,4.355841,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblapin,BRAINE-L'ALLEUD Drève des Pins,50.72891,4.342108,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblapje,BRAINE-L'ALLEUD Rue de Petit Jean,50.681707,4.371651,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblapra,BRAINE-L'ALLEUD Chemin de la Praye,50.693118,4.330197,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblapri,BRAINE-L'ALLEUD Avenue du Prieuré,50.717386,4.349917,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblaqsj,BRAINE-L'ALLEUD Quartier Saint Jacques,50.679073,4.366429,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblarbe,BRAINE-L'ALLEUD RIVA BELLA,50.68408,4.38058,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblasmo,BRAINE-L'ALLEUD Sart-Moulin,50.696979,4.349033,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblasol,BRAINE-L'ALLEUD Rue de la Solidarité,50.670927,4.385754,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblasse,BRAINE-L'ALLEUD Rue Saint Sébastien,50.678182,4.379871,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblasta,BRAINE-L'ALLEUD Stade,50.677966,4.385898,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblatet,BRAINE-L'ALLEUD Timpe et Tard,50.672501,4.357036,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblavba,BRAINE-L'ALLEUD Vallée Bailly,50.685572,4.378188,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblavhu,BRAINE-L'ALLEUD Avenue Victor Hugo,50.686449,4.398807,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblavol,BRAINE-L'ALLEUD Rue Jean Volders,50.690975,4.370179,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbldass,BLANDEN Assemblée,50.820749,4.703119,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbldgar,BLANDEN Oud Station,50.827245,4.701221,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbldmun,BLANDEN Munitiedepot,50.81589,4.704489,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bbldvaa,BLANDEN Vaalbeek,50.831518,4.70003,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblmcel,BLANMONT Cabine Electrique,50.620944,4.639184,1,,Europe/Amsterdam,0,,
stoparea:TEC:Bblmpro,BLANMONT Route Provinciale,50.619023,4.645461,1,,Europe/Amsterdam,0,,
