service_id,date,exception_type
6074:TEC:LU:64,20180727,1
6074:TEC:LU:64,20180731,1
6074:TEC:LU:64,20180801,1
6074:TEC:LU:64,20180802,1
6074:TEC:LU:64,20180803,1
6074:TEC:LU:64,20180807,1
6074:TEC:LU:64,20180808,1
6074:TEC:LU:64,20180809,1
6074:TEC:LU:64,20180810,1
6074:TEC:LU:64,20180814,1
6074:TEC:LU:64,20180816,1
6074:TEC:LU:64,20180817,1
6074:TEC:LU:64,20180821,1
6074:TEC:LU:64,20180822,1
6074:TEC:LU:64,20180823,1
6074:TEC:LU:64,20180824,1
6074:TEC:LU:65,20180702,1
6074:TEC:LU:65,20180709,1
6074:TEC:LU:65,20180716,1
6074:TEC:LU:65,20180723,1
6074:TEC:LU:65,20180730,1
6074:TEC:LU:65,20180806,1
6074:TEC:LU:65,20180813,1
6074:TEC:LU:65,20180820,1
6074:TEC:LU:66,20180706,1
6074:TEC:LU:66,20180713,1
6074:TEC:LU:66,20180720,1
6074:TEC:LU:66,20180727,1
6074:TEC:LU:66,20180803,1
6074:TEC:LU:66,20180810,1
6074:TEC:LU:66,20180817,1
6074:TEC:LU:66,20180824,1
6074:TEC:LU:41,20180611,1
6074:TEC:LU:41,20180618,1
6074:TEC:LU:60,20180702,1
6074:TEC:LU:60,20180704,1
6074:TEC:LU:60,20180705,1
6074:TEC:LU:60,20180706,1
6074:TEC:LU:60,20180709,1
6074:TEC:LU:60,20180711,1
6074:TEC:LU:60,20180712,1
6074:TEC:LU:60,20180713,1
6074:TEC:LU:60,20180716,1
6074:TEC:LU:60,20180718,1
6074:TEC:LU:60,20180719,1
6074:TEC:LU:60,20180720,1
6074:TEC:LU:60,20180723,1
6074:TEC:LU:60,20180725,1
6074:TEC:LU:60,20180726,1
6074:TEC:LU:60,20180727,1
6074:TEC:LU:60,20180730,1
6074:TEC:LU:60,20180801,1
6074:TEC:LU:60,20180802,1
6074:TEC:LU:60,20180803,1
6074:TEC:LU:60,20180806,1
6074:TEC:LU:60,20180808,1
6074:TEC:LU:60,20180809,1
6074:TEC:LU:60,20180810,1
6074:TEC:LU:60,20180813,1
6074:TEC:LU:60,20180816,1
6074:TEC:LU:60,20180817,1
6074:TEC:LU:60,20180820,1
6074:TEC:LU:60,20180822,1
6074:TEC:LU:60,20180823,1
6074:TEC:LU:60,20180824,1
6074:TEC:LU:61,20180703,1
6074:TEC:LU:61,20180705,1
6074:TEC:LU:61,20180710,1
6074:TEC:LU:61,20180712,1
6074:TEC:LU:61,20180717,1
6074:TEC:LU:61,20180719,1
6074:TEC:LU:61,20180724,1
6074:TEC:LU:61,20180726,1
6074:TEC:LU:61,20180731,1
6074:TEC:LU:61,20180802,1
6074:TEC:LU:61,20180807,1
6074:TEC:LU:61,20180809,1
6074:TEC:LU:61,20180814,1
6074:TEC:LU:61,20180816,1
6074:TEC:LU:61,20180821,1
6074:TEC:LU:61,20180823,1
6074:TEC:LU:62,20180702,1
6074:TEC:LU:62,20180704,1
6074:TEC:LU:62,20180706,1
6074:TEC:LU:62,20180709,1
6074:TEC:LU:62,20180711,1
6074:TEC:LU:62,20180713,1
6074:TEC:LU:62,20180716,1
6074:TEC:LU:62,20180718,1
6074:TEC:LU:62,20180720,1
6074:TEC:LU:62,20180723,1
6074:TEC:LU:62,20180725,1
6074:TEC:LU:62,20180727,1
6074:TEC:LU:62,20180730,1
6074:TEC:LU:62,20180801,1
6074:TEC:LU:62,20180803,1
6074:TEC:LU:62,20180806,1
6074:TEC:LU:62,20180808,1
6074:TEC:LU:62,20180810,1
6074:TEC:LU:62,20180813,1
6074:TEC:LU:62,20180817,1
6074:TEC:LU:62,20180820,1
6074:TEC:LU:62,20180822,1
6074:TEC:LU:62,20180824,1
6074:TEC:LU:63,20180702,1
6074:TEC:LU:63,20180703,1
6074:TEC:LU:63,20180704,1
6074:TEC:LU:63,20180705,1
6074:TEC:LU:63,20180706,1
6074:TEC:LU:63,20180709,1
6074:TEC:LU:63,20180710,1
6074:TEC:LU:63,20180711,1
6074:TEC:LU:63,20180712,1
6074:TEC:LU:63,20180713,1
6074:TEC:LU:63,20180716,1
6074:TEC:LU:63,20180717,1
6074:TEC:LU:63,20180718,1
6074:TEC:LU:63,20180719,1
6074:TEC:LU:63,20180720,1
6074:TEC:LU:63,20180723,1
6074:TEC:LU:63,20180724,1
6074:TEC:LU:63,20180725,1
6074:TEC:LU:63,20180726,1
6074:TEC:LU:63,20180727,1
6074:TEC:LU:63,20180730,1
6074:TEC:LU:63,20180731,1
6074:TEC:LU:63,20180801,1
6074:TEC:LU:63,20180802,1
6074:TEC:LU:63,20180803,1
6074:TEC:LU:63,20180806,1
6074:TEC:LU:63,20180807,1
6074:TEC:LU:63,20180808,1
6074:TEC:LU:63,20180809,1
6074:TEC:LU:63,20180810,1
6074:TEC:LU:63,20180813,1
6074:TEC:LU:63,20180814,1
6074:TEC:LU:63,20180816,1
6074:TEC:LU:63,20180817,1
6074:TEC:LU:63,20180820,1
6074:TEC:LU:63,20180821,1
6074:TEC:LU:63,20180822,1
6074:TEC:LU:63,20180823,1
6074:TEC:LU:63,20180824,1
6074:TEC:LU:20,20180605,1
6074:TEC:LU:20,20180621,1
6074:TEC:LU:20,20180626,1
6074:TEC:LU:20,20180628,1
6074:TEC:LU:21,20180601,1
6074:TEC:LU:21,20180604,1
6074:TEC:LU:21,20180621,1
6074:TEC:LU:21,20180622,1
6074:TEC:LU:21,20180628,1
6074:TEC:LU:22,20180604,1
6074:TEC:LU:22,20180605,1
6074:TEC:LU:22,20180626,1
6074:TEC:LU:23,20180601,1
6074:TEC:LU:23,20180604,1
6074:TEC:LU:23,20180605,1
6074:TEC:LU:23,20180622,1
6074:TEC:LU:23,20180626,1
6074:TEC:LU:24,20180601,1
6074:TEC:LU:24,20180605,1
6074:TEC:LU:24,20180621,1
6074:TEC:LU:24,20180622,1
6074:TEC:LU:24,20180626,1
6074:TEC:LU:24,20180628,1
6074:TEC:LU:25,20180604,1
6074:TEC:LU:26,20180604,1
6074:TEC:LU:26,20180605,1
6074:TEC:LU:26,20180621,1
6074:TEC:LU:26,20180626,1
6074:TEC:LU:26,20180628,1
6074:TEC:LU:27,20180601,1
6074:TEC:LU:27,20180621,1
6074:TEC:LU:27,20180622,1
6074:TEC:LU:27,20180628,1
6074:TEC:LU:28,20180602,1
6074:TEC:LU:28,20180609,1
6074:TEC:LU:28,20180616,1
6074:TEC:LU:28,20180623,1
6074:TEC:LU:28,20180630,1
6074:TEC:LU:29,20180603,1
6074:TEC:LU:29,20180610,1
6074:TEC:LU:29,20180617,1
6074:TEC:LU:35,20180608,1
6074:TEC:LU:35,20180611,1
6074:TEC:LU:35,20180615,1
6074:TEC:LU:35,20180618,1
6074:TEC:LU:49,20180625,1
6074:TEC:LU:49,20180629,1
6074:TEC:LU:9,20180528,1
6074:TEC:LU:9,20180529,1
6074:TEC:LU:8,20180528,1
6074:TEC:LU:8,20180529,1
6074:TEC:LU:34,20180607,1
6074:TEC:LU:34,20180612,1
6074:TEC:LU:34,20180614,1
6074:TEC:LU:34,20180619,1
6074:TEC:LU:1,20180528,1
6074:TEC:LU:1,20180529,1
6074:TEC:LU:1,20180531,1
6074:TEC:LU:33,20180607,1
6074:TEC:LU:33,20180611,1
6074:TEC:LU:33,20180612,1
6074:TEC:LU:33,20180614,1
6074:TEC:LU:33,20180618,1
6074:TEC:LU:33,20180619,1
6074:TEC:LU:2,20180531,1
6074:TEC:LU:5,20180528,1
6074:TEC:LU:4,20180529,1
6074:TEC:LU:7,20180528,1
6074:TEC:LU:7,20180531,1
6074:TEC:LU:6,20180529,1
6074:TEC:LU:6,20180531,1
6074:TEC:LU:73,20180702,1
6074:TEC:LU:73,20180703,1
6074:TEC:LU:73,20180704,1
6074:TEC:LU:73,20180705,1
6074:TEC:LU:73,20180709,1
6074:TEC:LU:73,20180710,1
6074:TEC:LU:73,20180711,1
6074:TEC:LU:73,20180712,1
6074:TEC:LU:73,20180716,1
6074:TEC:LU:73,20180717,1
6074:TEC:LU:73,20180718,1
6074:TEC:LU:73,20180719,1
6074:TEC:LU:73,20180723,1
6074:TEC:LU:73,20180724,1
6074:TEC:LU:73,20180725,1
6074:TEC:LU:73,20180726,1
6074:TEC:LU:73,20180730,1
6074:TEC:LU:73,20180731,1
6074:TEC:LU:73,20180801,1
6074:TEC:LU:73,20180802,1
6074:TEC:LU:73,20180806,1
6074:TEC:LU:73,20180807,1
6074:TEC:LU:73,20180808,1
6074:TEC:LU:73,20180809,1
6074:TEC:LU:73,20180813,1
6074:TEC:LU:73,20180814,1
6074:TEC:LU:73,20180816,1
6074:TEC:LU:73,20180820,1
6074:TEC:LU:73,20180821,1
6074:TEC:LU:73,20180822,1
6074:TEC:LU:73,20180823,1
6074:TEC:LU:52,20180625,1
6074:TEC:LU:31,20180607,1
6074:TEC:LU:31,20180608,1
6074:TEC:LU:31,20180611,1
6074:TEC:LU:31,20180612,1
6074:TEC:LU:31,20180614,1
6074:TEC:LU:31,20180615,1
6074:TEC:LU:31,20180618,1
6074:TEC:LU:31,20180619,1
6074:TEC:LU:30,20180606,1
6074:TEC:LU:30,20180613,1
6074:TEC:LU:30,20180620,1
6074:TEC:LU:30,20180627,1
6074:TEC:LU:71,20180704,1
6074:TEC:LU:71,20180706,1
6074:TEC:LU:71,20180711,1
6074:TEC:LU:71,20180713,1
6074:TEC:LU:71,20180718,1
6074:TEC:LU:71,20180720,1
6074:TEC:LU:71,20180725,1
6074:TEC:LU:71,20180727,1
6074:TEC:LU:71,20180801,1
6074:TEC:LU:71,20180803,1
6074:TEC:LU:71,20180808,1
6074:TEC:LU:71,20180810,1
6074:TEC:LU:71,20180817,1
6074:TEC:LU:71,20180822,1
6074:TEC:LU:71,20180824,1
6074:TEC:LU:32,20180608,1
6074:TEC:LU:32,20180615,1
6074:TEC:LU:67,20180705,1
6074:TEC:LU:67,20180712,1
6074:TEC:LU:67,20180719,1
6074:TEC:LU:67,20180726,1
6074:TEC:LU:67,20180802,1
6074:TEC:LU:67,20180809,1
6074:TEC:LU:67,20180816,1
6074:TEC:LU:67,20180823,1
6074:TEC:LU:59,20180703,1
6074:TEC:LU:59,20180710,1
6074:TEC:LU:59,20180717,1
6074:TEC:LU:59,20180724,1
6074:TEC:LU:59,20180731,1
6074:TEC:LU:59,20180807,1
6074:TEC:LU:59,20180814,1
6074:TEC:LU:59,20180821,1
6074:TEC:LU:72,20180702,1
6074:TEC:LU:72,20180703,1
6074:TEC:LU:72,20180705,1
6074:TEC:LU:72,20180709,1
6074:TEC:LU:72,20180710,1
6074:TEC:LU:72,20180712,1
6074:TEC:LU:72,20180716,1
6074:TEC:LU:72,20180717,1
6074:TEC:LU:72,20180719,1
6074:TEC:LU:72,20180723,1
6074:TEC:LU:72,20180724,1
6074:TEC:LU:72,20180726,1
6074:TEC:LU:72,20180730,1
6074:TEC:LU:72,20180731,1
6074:TEC:LU:72,20180802,1
6074:TEC:LU:72,20180806,1
6074:TEC:LU:72,20180807,1
6074:TEC:LU:72,20180809,1
6074:TEC:LU:72,20180813,1
6074:TEC:LU:72,20180814,1
6074:TEC:LU:72,20180816,1
6074:TEC:LU:72,20180820,1
6074:TEC:LU:72,20180821,1
6074:TEC:LU:72,20180823,1
6074:TEC:LU:36,20180612,1
6074:TEC:LU:36,20180619,1
6074:TEC:LU:70,20180702,1
6074:TEC:LU:70,20180703,1
6074:TEC:LU:70,20180704,1
6074:TEC:LU:70,20180706,1
6074:TEC:LU:70,20180709,1
6074:TEC:LU:70,20180710,1
6074:TEC:LU:70,20180711,1
6074:TEC:LU:70,20180713,1
6074:TEC:LU:70,20180716,1
6074:TEC:LU:70,20180717,1
6074:TEC:LU:70,20180718,1
6074:TEC:LU:70,20180720,1
6074:TEC:LU:70,20180723,1
6074:TEC:LU:70,20180724,1
6074:TEC:LU:70,20180725,1
6074:TEC:LU:70,20180727,1
6074:TEC:LU:70,20180730,1
6074:TEC:LU:70,20180731,1
6074:TEC:LU:70,20180801,1
6074:TEC:LU:70,20180803,1
6074:TEC:LU:70,20180806,1
6074:TEC:LU:70,20180807,1
6074:TEC:LU:70,20180808,1
6074:TEC:LU:70,20180810,1
6074:TEC:LU:70,20180813,1
6074:TEC:LU:70,20180814,1
6074:TEC:LU:70,20180817,1
6074:TEC:LU:70,20180820,1
6074:TEC:LU:70,20180821,1
6074:TEC:LU:70,20180822,1
6074:TEC:LU:70,20180824,1
6074:TEC:LU:69,20180704,1
6074:TEC:LU:69,20180711,1
6074:TEC:LU:69,20180718,1
6074:TEC:LU:69,20180725,1
6074:TEC:LU:69,20180801,1
6074:TEC:LU:69,20180808,1
6074:TEC:LU:69,20180822,1
6074:TEC:LU:75,20180815,1
6074:TEC:LU:74,20180707,1
6074:TEC:LU:74,20180714,1
6074:TEC:LU:74,20180728,1
6074:TEC:LU:74,20180804,1
6074:TEC:LU:74,20180811,1
6074:TEC:LU:74,20180818,1
6074:TEC:LU:74,20180825,1
6074:TEC:LU:19,20180601,1
6074:TEC:LU:19,20180604,1
6074:TEC:LU:19,20180622,1
6074:TEC:LU:18,20180605,1
6074:TEC:LU:18,20180626,1
6074:TEC:LU:57,20180629,1
6074:TEC:LU:56,20180625,1
6074:TEC:LU:51,20180625,1
6074:TEC:LU:51,20180629,1
6074:TEC:LU:39,20180611,1
6074:TEC:LU:39,20180612,1
6074:TEC:LU:39,20180618,1
6074:TEC:LU:39,20180619,1
6074:TEC:LU:38,20180607,1
6074:TEC:LU:38,20180608,1
6074:TEC:LU:38,20180614,1
6074:TEC:LU:38,20180615,1
6074:TEC:LU:11,20180528,1
6074:TEC:LU:10,20180529,1
6074:TEC:LU:10,20180531,1
6074:TEC:LU:13,20180531,1
6074:TEC:LU:12,20180528,1
6074:TEC:LU:12,20180529,1
6074:TEC:LU:12,20180531,1
6074:TEC:LU:15,20180601,1
6074:TEC:LU:15,20180604,1
6074:TEC:LU:15,20180605,1
6074:TEC:LU:15,20180621,1
6074:TEC:LU:15,20180622,1
6074:TEC:LU:15,20180626,1
6074:TEC:LU:15,20180628,1
6074:TEC:LU:14,20180530,1
6074:TEC:LU:17,20180601,1
6074:TEC:LU:17,20180622,1
6074:TEC:LU:16,20180621,1
6074:TEC:LU:16,20180628,1
6074:TEC:LU:55,20180625,1
6074:TEC:LU:58,20180701,1
6074:TEC:LU:58,20180708,1
6074:TEC:LU:58,20180715,1
6074:TEC:LU:58,20180722,1
6074:TEC:LU:58,20180729,1
6074:TEC:LU:58,20180805,1
6074:TEC:LU:58,20180812,1
6074:TEC:LU:58,20180819,1
6074:TEC:LU:58,20180826,1
6074:TEC:LU:47,20180629,1
6074:TEC:LU:37,20180607,1
6074:TEC:LU:37,20180608,1
6074:TEC:LU:37,20180611,1
6074:TEC:LU:37,20180614,1
6074:TEC:LU:37,20180615,1
6074:TEC:LU:37,20180618,1
6074:TEC:LU:44,20180624,1
6074:TEC:LU:45,20180625,1
6074:TEC:LU:45,20180629,1
6074:TEC:LU:68,20180702,1
6074:TEC:LU:68,20180703,1
6074:TEC:LU:68,20180705,1
6074:TEC:LU:68,20180706,1
6074:TEC:LU:68,20180709,1
6074:TEC:LU:68,20180710,1
6074:TEC:LU:68,20180712,1
6074:TEC:LU:68,20180713,1
6074:TEC:LU:68,20180716,1
6074:TEC:LU:68,20180717,1
6074:TEC:LU:68,20180719,1
6074:TEC:LU:68,20180720,1
6074:TEC:LU:68,20180723,1
6074:TEC:LU:68,20180724,1
6074:TEC:LU:68,20180726,1
6074:TEC:LU:68,20180727,1
6074:TEC:LU:68,20180730,1
6074:TEC:LU:68,20180731,1
6074:TEC:LU:68,20180802,1
6074:TEC:LU:68,20180803,1
6074:TEC:LU:68,20180806,1
6074:TEC:LU:68,20180807,1
6074:TEC:LU:68,20180809,1
6074:TEC:LU:68,20180810,1
6074:TEC:LU:68,20180813,1
6074:TEC:LU:68,20180814,1
6074:TEC:LU:68,20180816,1
6074:TEC:LU:68,20180817,1
6074:TEC:LU:68,20180820,1
6074:TEC:LU:68,20180821,1
6074:TEC:LU:68,20180823,1
6074:TEC:LU:68,20180824,1
6074:TEC:LU:42,20180607,1
6074:TEC:LU:42,20180608,1
6074:TEC:LU:42,20180612,1
6074:TEC:LU:42,20180614,1
6074:TEC:LU:42,20180615,1
6074:TEC:LU:42,20180619,1
6074:TEC:LU:54,20180629,1
6074:TEC:LU:43,20180608,1
6074:TEC:LU:43,20180611,1
6074:TEC:LU:43,20180612,1
6074:TEC:LU:43,20180615,1
6074:TEC:LU:43,20180618,1
6074:TEC:LU:43,20180619,1
